effect_id,effect_name,item_name,bp_price_ref,bp_price_keys,slot,summary,defindex,usd_price,key_low,key_high,key_mid,item_type,has_price
76,Poisoned Shadows,Flipped Trilby,197409.0,3450 keys,misc,Level 1-100 Hat,324,6020.97,3450.0,3450.0,3450.0,cosmetic,True
76,Poisoned Shadows,Blast Defense,188826.0,3300 keys,misc,Level 1-100 Headgear,30863,5759.19,3300.0,3300.0,3300.0,cosmetic,True
76,Poisoned Shadows,A Rather Festive Tree,177095.9,3095 keys,misc,Level 1-100 Hat,341,5401.42,3095.0,3095.0,3095.0,cosmetic,True
76,Poisoned Shadows,Spook Specs,148772.0,2600 keys,misc,Level 1-100 Hat,30390,4537.55,2600.0,2600.0,2600.0,cosmetic,True
76,Poisoned Shadows,Armored Authority,114440.0,2000 keys,misc,Level 1-100 Helmet,445,3490.42,2000.0,2000.0,2000.0,cosmetic,True
76,Poisoned Shadows,Pomade Prince,114440.0,2000 keys,misc,Level 1-100 Hair,30428,3490.42,2000.0,2000.0,2000.0,cosmetic,True
76,Poisoned Shadows,Soldier's Slope Scopers,114440.0,2000 keys,misc,Level 1-100 Hat,980,3490.42,2000.0,2000.0,2000.0,cosmetic,True
76,Poisoned Shadows,Feathered Fiend,105857.0,1850 keys,misc,Level 1-100 Headgear,30903,3228.64,1850.0,1850.0,1850.0,cosmetic,True
76,Poisoned Shadows,Officer's Ushanka,92982.5,1625 keys,misc,Level 1-100 Hat,96,2835.97,1625.0,1625.0,1625.0,cosmetic,True
76,Poisoned Shadows,Liquidator's Lid,91552.0,1600 keys,misc,Level 1-100 Hat,779,2792.34,1600.0,1600.0,1600.0,cosmetic,True
76,Poisoned Shadows,Universal Translator,91552.0,1600 keys,misc,Level 1-100 Hat,30658,2792.34,1600.0,1600.0,1600.0,cosmetic,True
76,Poisoned Shadows,Reggaelator,90693.7,1585 keys,misc,Level 1-100 Hat,390,2766.16,1585.0,1585.0,1585.0,cosmetic,True
76,Poisoned Shadows,Vintage Merryweather,88691.0,1550 keys,misc,Level 1-100 Helmet,182,2705.08,1550.0,1550.0,1550.0,cosmetic,True
76,Poisoned Shadows,Cosa Nostra Cap,85830.0,1500 keys,misc,Level 1-100 Hat,459,2617.82,1500.0,1500.0,1500.0,cosmetic,True
76,Poisoned Shadows,Data Mining Light,85830.0,1500 keys,misc,Level 1-100 Helmet,30051,2617.82,1500.0,1500.0,1500.0,cosmetic,True
76,Poisoned Shadows,Master's Yellow Belt,85830.0,1500 keys,misc,Level 1-100 Hat,110,2617.82,1500.0,1500.0,1500.0,cosmetic,True
76,Poisoned Shadows,Triboniophorus Tyrannus,85830.0,1500 keys,misc,Level 1-100 Mascot,151,2617.82,1500.0,1500.0,1500.0,cosmetic,True
76,Poisoned Shadows,Brim-Full of Bullets,82969.0,1450 keys,misc,Level 1-100 Hat,30173,2530.55,1450.0,1450.0,1450.0,cosmetic,True
76,Poisoned Shadows,Anger,81252.4,990–1850 keys,misc,Level 10 Hood,518,2478.2,990.0,1850.0,1420.0,cosmetic,True
76,Poisoned Shadows,Medic's Mountain Cap,81252.4,1420 keys,misc,Level 1-100 Hat,381,2478.2,1420.0,1420.0,1420.0,cosmetic,True
76,Poisoned Shadows,Gentleman's Gatsby,80108.0,1400 keys,misc,Level 1-100 Hat,184,2443.29,1400.0,1400.0,1400.0,cosmetic,True
76,Poisoned Shadows,Scotch Bonnet,80108.0,1400 keys,misc,Level 1-100 Headgear,306,2443.29,1400.0,1400.0,1400.0,cosmetic,True
76,Poisoned Shadows,Towering Pillar of Hats,80108.0,1400 keys,misc,Level 1-100 Hat,135,2443.29,1400.0,1400.0,1400.0,cosmetic,True
76,Poisoned Shadows,Wet Works,78677.5,1375 keys,misc,Level 1-100 Hat,30135,2399.66,1375.0,1375.0,1375.0,cosmetic,True
76,Poisoned Shadows,Executioner,77533.1,1355 keys,misc,Level 1-100 Hat,921,2364.76,1355.0,1355.0,1355.0,cosmetic,True
76,Poisoned Shadows,Powdered Practitioner,77247.0,1350 keys,misc,Level 1-100 Hat,30069,2356.03,1350.0,1350.0,1350.0,cosmetic,True
76,Poisoned Shadows,Backwards Ballcap,74386.0,1300 keys,misc,Level 10 Hat,617,2268.77,1300.0,1300.0,1300.0,cosmetic,True
76,Poisoned Shadows,Killer Exclusive,74386.0,1300 keys,misc,Level 10 Hat,538,2268.77,1300.0,1300.0,1300.0,cosmetic,True
76,Poisoned Shadows,Noble Amassment of Hats,74386.0,1300 keys,misc,Level 1-100 Hat,137,2268.77,1300.0,1300.0,1300.0,cosmetic,True
76,Poisoned Shadows,Conjurer's Cowl,71525.0,1250 keys,misc,Level 1-100 Hood,465,2181.51,1250.0,1250.0,1250.0,cosmetic,True
76,Poisoned Shadows,Virtual Reality Headset,68664.0,1200 keys,misc,Level 10 Headset,628,2094.25,1200.0,1200.0,1200.0,cosmetic,True
76,Poisoned Shadows,Détective Noir,65803.0,1150 keys,misc,Level 1-100 Hat,319,2006.99,1150.0,1150.0,1150.0,cosmetic,True
76,Poisoned Shadows,Shooter's Sola Topi,64372.5,1100–1150 keys,misc,Level 1-100 Helmet,158,1963.36,1100.0,1150.0,1125.0,cosmetic,True
76,Poisoned Shadows,Prince Tavish's Crown,62942.0,1100 keys,misc,Level 1-100 Hat,342,1919.73,1100.0,1100.0,1100.0,cosmetic,True
76,Poisoned Shadows,Stout Shako,62942.0,1100 keys,misc,Level 1-100 Hat,251,1919.73,1100.0,1100.0,1100.0,cosmetic,True
76,Poisoned Shadows,Tyrantium Helmet,62942.0,1100 keys,misc,Level 1-100 Helmet,30014,1919.73,1100.0,1100.0,1100.0,cosmetic,True
76,Poisoned Shadows,Brainiac Hairpiece,61854.82,1081 keys,misc,Level 1-100 Facial Hair,590,1886.57,1081.0,1081.0,1081.0,cosmetic,True
76,Poisoned Shadows,Desert Marauder,60081.0,1050 keys,misc,Level 1-100 Hat,400,1832.47,1050.0,1050.0,1050.0,cosmetic,True
76,Poisoned Shadows,Mask of the Shaman,60081.0,1050 keys,misc,Level 10 Mask,514,1832.47,1050.0,1050.0,1050.0,cosmetic,True
76,Poisoned Shadows,L'Inspecteur,57220.0,1000 keys,misc,Level 10 Hat,622,1745.21,1000.0,1000.0,1000.0,cosmetic,True
76,Poisoned Shadows,Shooter's Tin Topi,57220.0,1000 keys,misc,Level 1-100 Hat,30005,1745.21,1000.0,1000.0,1000.0,cosmetic,True
76,Poisoned Shadows,Bot Dogger,55503.4,970 keys,misc,Level 1-100 Hat,30018,1692.85,970.0,970.0,970.0,cosmetic,True
76,Poisoned Shadows,Outta Sight,55360.35,835–1100 keys,misc,Level 1-100 Hat,30628,1688.49,835.0,1100.0,967.5,cosmetic,True
76,Poisoned Shadows,Modest Pile of Hat,53786.8,940 keys,misc,Level 1-100 Hat,139,1640.5,940.0,940.0,940.0,cosmetic,True
76,Poisoned Shadows,Safe'n'Sound,52928.5,925 keys,misc,Level 1-100 Hat,178,1614.32,925.0,925.0,925.0,cosmetic,True
76,Poisoned Shadows,One-Man Army,49323.64,862 keys,misc,Level 10 Hair,601,1504.37,862.0,862.0,862.0,cosmetic,True
76,Poisoned Shadows,Old Guadalajara,48637.0,850 keys,misc,Level 1-100 Hat,247,1483.43,850.0,850.0,850.0,cosmetic,True
76,Poisoned Shadows,Swagman's Swatter,47206.5,825 keys,misc,Level 10 Hat,626,1439.8,825.0,825.0,825.0,cosmetic,True
76,Poisoned Shadows,Tough Guy's Toque,47206.5,825 keys,misc,Level 1-100 Hat,97,1439.8,825.0,825.0,825.0,cosmetic,True
76,Poisoned Shadows,Carouser's Capotain,45776.0,800 keys,misc,Level 1-100 Hat,259,1396.17,800.0,800.0,800.0,cosmetic,True
76,Poisoned Shadows,Das Gutenkutteharen,45776.0,800 keys,misc,Level 1-100 Hair,30127,1396.17,800.0,800.0,800.0,cosmetic,True
76,Poisoned Shadows,Das Übersternmann,45776.0,800 keys,misc,Level 1-100 Hat,30097,1396.17,800.0,800.0,800.0,cosmetic,True
76,Poisoned Shadows,Outdoorsman,45776.0,800 keys,misc,Level 10 Hat,603,1396.17,800.0,800.0,800.0,cosmetic,True
76,Poisoned Shadows,Teutonic Toque,45776.0,800 keys,misc,Level 1-100 Hat,30351,1396.17,800.0,800.0,800.0,cosmetic,True
76,Poisoned Shadows,Dr's Dapper Topper,43029.44,752 keys,misc,Level 1-100 Hat,252,1312.4,752.0,752.0,752.0,cosmetic,True
76,Poisoned Shadows,Brigade Helm,42915.0,750 keys,misc,Level 1-100 Helmet,105,1308.91,750.0,750.0,750.0,cosmetic,True
76,Poisoned Shadows,Ye Oiled Baker Boy,40054.0,700 keys,misc,Level 1-100 Hat,30019,1221.65,700.0,700.0,700.0,cosmetic,True
76,Poisoned Shadows,Base Metal Billycock,39596.24,692 keys,misc,Level 1-100 Hat,30007,1207.69,692.0,692.0,692.0,cosmetic,True
76,Poisoned Shadows,Steel Shako,39195.7,610–760 keys,misc,Level 1-100 Hat,30017,1195.47,610.0,760.0,685.0,cosmetic,True
76,Poisoned Shadows,Buckaroo's Hat,38909.6,680 keys,misc,Level 1-100 Hat,322,1186.74,680.0,680.0,680.0,cosmetic,True
76,Poisoned Shadows,Whoopee Cap,38909.6,680 keys,misc,Level 1-100 Hat,174,1186.74,680.0,680.0,680.0,cosmetic,True
76,Poisoned Shadows,Metal Slug,37650.76,658 keys,misc,Level 1-100 Hat,30028,1148.35,658.0,658.0,658.0,cosmetic,True
76,Poisoned Shadows,Little Buddy,37193.0,650 keys,misc,Level 10 Hat,612,1134.39,650.0,650.0,650.0,cosmetic,True
76,Poisoned Shadows,Valley Forge,35762.5,625 keys,misc,Level 1-100 Hat,30114,1090.76,625.0,625.0,625.0,cosmetic,True
76,Poisoned Shadows,Fat Man's Field Cap,35476.4,620 keys,misc,Level 1-100 Hat,30911,1082.03,620.0,620.0,620.0,cosmetic,True
76,Poisoned Shadows,Birdcage,34904.2,610 keys,misc,Level 10 Hat,615,1064.58,610.0,610.0,610.0,cosmetic,True
76,Poisoned Shadows,Black Watch,34332.0,600 keys,misc,Level 1-100 Hat,30105,1047.13,600.0,600.0,600.0,cosmetic,True
76,Poisoned Shadows,Sober Stuntman,34332.0,600 keys,misc,Level 1-100 Helmet,255,1047.13,600.0,600.0,600.0,cosmetic,True
76,Poisoned Shadows,Hat with No Name,34045.9,540–650 keys,misc,Level 10 Hat,631,1038.4,540.0,650.0,595.0,cosmetic,True
76,Poisoned Shadows,Tough Stuff Muffs,33759.8,580–600 keys,misc,Level 1-100 Hat,984,1029.67,580.0,600.0,590.0,cosmetic,True
76,Poisoned Shadows,Hottie's Hoodie,33473.7,500–670 keys,misc,Level 1-100 Hood,377,1020.95,500.0,670.0,585.0,cosmetic,True
76,Poisoned Shadows,Tam O' Shanter,33187.6,580 keys,misc,Level 1-100 Hat,480,1012.22,580.0,580.0,580.0,cosmetic,True
76,Poisoned Shadows,Modest Metal Pile of Scrap,32615.4,570 keys,misc,Level 1-100 Hat,30001,994.77,570.0,570.0,570.0,cosmetic,True
76,Poisoned Shadows,Hive Minder,31471.0,550 keys,misc,Level 1-100 Hat,30093,959.87,550.0,550.0,550.0,cosmetic,True
76,Poisoned Shadows,Charmer's Chapeau,30040.5,525 keys,misc,Level 1-100 Hat,397,916.24,525.0,525.0,525.0,cosmetic,True
76,Poisoned Shadows,Counterfeit Billycock,30040.5,400–650 keys,misc,Level 10 Hat,602,916.24,400.0,650.0,525.0,cosmetic,True
76,Poisoned Shadows,Harmburg,30040.5,500–550 keys,misc,Level 1-100 Hat,30123,916.24,500.0,550.0,525.0,cosmetic,True
76,Poisoned Shadows,B'aaarrgh-n-Bicorne,29868.84,522 keys,misc,Level 1-100 Hat,30718,911.0,522.0,522.0,522.0,cosmetic,True
76,Poisoned Shadows,Nunhood,28610.0,500 keys,misc,Level 1-100 Hat,30311,872.61,500.0,500.0,500.0,cosmetic,True
76,Poisoned Shadows,Pencil Pusher,28610.0,500 keys,misc,Level 10 Hair,605,872.61,500.0,500.0,500.0,cosmetic,True
76,Poisoned Shadows,Stainless Pot,28610.0,500 keys,misc,Level 1-100 Hat,98,872.61,500.0,500.0,500.0,cosmetic,True
76,Poisoned Shadows,Big Country,28438.34,497 keys,misc,Level 1-100 Hair,382,867.37,497.0,497.0,497.0,cosmetic,True
76,Poisoned Shadows,Professor's Peculiarity,28037.8,490 keys,misc,Level 1-100 Hair,384,855.15,490.0,490.0,490.0,cosmetic,True
76,Poisoned Shadows,Exquisite Rack,26664.52,466 keys,misc,Level 1-100 Cosmetic Item,339,813.27,466.0,466.0,466.0,cosmetic,True
76,Poisoned Shadows,Trencher's Topper,26321.2,460 keys,misc,Level 1-100 Helmet,30336,802.8,460.0,460.0,460.0,cosmetic,True
76,Poisoned Shadows,Helmet without a Home,25749.0,450 keys,misc,Level 1-100 Helmet,732,785.34,450.0,450.0,450.0,cosmetic,True
76,Poisoned Shadows,Respectless Robo-Glove,25749.0,450 keys,misc,Level 1-100 Hat,30039,785.34,450.0,450.0,450.0,cosmetic,True
76,Poisoned Shadows,Buccaneer's Bicorne,25176.8,440 keys,misc,Level 10 Hat,607,767.89,440.0,440.0,440.0,cosmetic,True
76,Poisoned Shadows,Horrific Headsplitter,25176.8,440 keys,misc,Level 31 Hat,291,767.89,440.0,440.0,440.0,cosmetic,True
76,Poisoned Shadows,Strontium Stove Pipe,24890.7,435 keys,misc,Level 1-100 Hat,30037,759.17,435.0,435.0,435.0,cosmetic,True
76,Poisoned Shadows,Bomber's Bucket Hat,24833.48,434 keys,misc,Level 1-100 Hat,30547,757.42,434.0,434.0,434.0,cosmetic,True
76,Poisoned Shadows,Soviet Gentleman,23460.2,410 keys,misc,Level 1-100 Hat,821,715.54,410.0,410.0,410.0,cosmetic,True
76,Poisoned Shadows,Samur-Eye,22888.0,400 keys,misc,Level 1-100 Helmet,359,698.08,400.0,400.0,400.0,cosmetic,True
76,Poisoned Shadows,Virus Doctor,22888.0,400 keys,misc,Level 1-100 Hat,30043,698.08,400.0,400.0,400.0,cosmetic,True
76,Poisoned Shadows,Hat of Cards,22172.75,350–425 keys,misc,Level 1-100 Hat,825,676.27,350.0,425.0,387.5,cosmetic,True
76,Poisoned Shadows,Rebel Rouser,22029.7,385 keys,misc,Level 1-100 Hat,30120,671.91,385.0,385.0,385.0,cosmetic,True
76,Poisoned Shadows,Barnstormer,21743.6,380 keys,misc,Level 1-100 Hat,988,663.18,380.0,380.0,380.0,cosmetic,True
76,Poisoned Shadows,Texas Ten Gallon,21743.6,375–385 keys,misc,Level 1-100 Hat,94,663.18,375.0,385.0,380.0,cosmetic,True
76,Poisoned Shadows,Brown Bomber,21561.639344262,322.99–430.65 keys,misc,Level 1-100 Hat,671,,322.99,430.65,376.82,cosmetic,True
76,Poisoned Shadows,Nanobalaclava,21457.5,375 keys,misc,Level 10 Hat,521,654.45,375.0,375.0,375.0,cosmetic,True
76,Poisoned Shadows,Big Elfin Deal,21171.4,370 keys,misc,Level 1-100 Hat,652,645.73,370.0,370.0,370.0,cosmetic,True
76,Poisoned Shadows,Galvanized Gibus,20885.3,365 keys,misc,Level 1-100 Hat,30003,637.0,365.0,365.0,365.0,cosmetic,True
76,Poisoned Shadows,Dragonborn Helmet,20027.0,350 keys,misc,Level 10 Helmet,517,610.82,350.0,350.0,350.0,cosmetic,True
76,Poisoned Shadows,Glengarry Bonnet,19426.19,285–394 keys,misc,Level 1-100 Hat,100,592.5,285.0,394.0,339.5,cosmetic,True
76,Poisoned Shadows,Front Runner,18596.5,305–345 keys,misc,Level 1-100 Hat,760,567.19,305.0,345.0,325.0,cosmetic,True
76,Poisoned Shadows,Halogen Head Lamp,18596.5,325 keys,misc,Level 1-100 Hat,30041,567.19,325.0,325.0,325.0,cosmetic,True
76,Poisoned Shadows,Electric Escorter,17738.2,310 keys,misc,Level 1-100 Hat,30025,541.02,310.0,310.0,310.0,cosmetic,True
76,Poisoned Shadows,Voodoo JuJu (Slight Return),17309.05,280–325 keys,misc,Level 1-100 Hat,935,527.93,280.0,325.0,302.5,cosmetic,True
76,Poisoned Shadows,Warhood,17166.0,300 keys,misc,Level 1-100 Hood,30866,523.56,300.0,300.0,300.0,cosmetic,True
76,Poisoned Shadows,Industrial Festivizer,16021.6,230–330 keys,misc,Level 1-100 Hat,338,488.66,230.0,330.0,280.0,cosmetic,True
76,Poisoned Shadows,Le Party Phantom,16021.6,280 keys,misc,Level 1-100 Mask,337,488.66,280.0,280.0,280.0,cosmetic,True
76,Poisoned Shadows,Danger,15592.45,265–280 keys,misc,Level 1-100 Apparel,30420,475.57,265.0,280.0,272.5,cosmetic,True
76,Poisoned Shadows,Das Hazmattenhatten,15163.3,265 keys,misc,Level 1-100 Safety Apparatus,30095,462.48,265.0,265.0,265.0,cosmetic,True
76,Poisoned Shadows,Chieftain's Challenge,13160.6,230 keys,misc,Level 1-100 Hat,250,401.4,230.0,230.0,230.0,cosmetic,True
76,Poisoned Shadows,Napper's Respite,12760.06,223 keys,misc,Level 1-100 Hat,248,389.18,223.0,223.0,223.0,cosmetic,True
76,Poisoned Shadows,Kiss King,12702.84,222 keys,misc,Level 1-100 Hat,30313,387.44,222.0,222.0,222.0,cosmetic,True
76,Poisoned Shadows,Bonk Boy,12073.42,211 keys,misc,Level 1-100 Mask,451,368.24,211.0,211.0,211.0,cosmetic,True
76,Poisoned Shadows,Human Cannonball,11844.54,207 keys,misc,Level 1-100 Helmet,817,361.26,207.0,207.0,207.0,cosmetic,True
76,Poisoned Shadows,Vintage Tyrolean,11444.0,200 keys,misc,Level 1-100 Hat,101,349.04,200.0,200.0,200.0,cosmetic,True
76,Poisoned Shadows,Cyborg Stunt Helmet,11300.95,180–215 keys,misc,Level 1-100 Helmet,30024,344.68,180.0,215.0,197.5,cosmetic,True
76,Poisoned Shadows,Flamboyant Flamenco,10585.7,185 keys,misc,Level 10 Hat,627,322.86,185.0,185.0,185.0,cosmetic,True
76,Poisoned Shadows,Killer's Kabuto,10299.6,180 keys,misc,Level 1-100 Helmet,152,314.14,180.0,180.0,180.0,cosmetic,True
76,Poisoned Shadows,Pyro's Boron Beanie,9870.45,170–175 keys,misc,Level 1-100 Hat,30040,301.05,170.0,175.0,172.5,cosmetic,True
76,Poisoned Shadows,Furious Fukaamigasa,8811.88,154 keys,misc,Level 1-100 Hat,395,268.76,154.0,154.0,154.0,cosmetic,True
76,Poisoned Shadows,Surgeon's Stahlhelm,8726.05,130–175 keys,misc,Level 10 Helmet,616,266.14,130.0,175.0,152.5,cosmetic,True
76,Poisoned Shadows,Lucky Shot,8640.22,140–162 keys,misc,Level 1-100 Helmet,701,263.53,140.0,162.0,151.0,cosmetic,True
76,Poisoned Shadows,Attendant,8583.0,150 keys,misc,Level 1-100 Hat,213,261.78,150.0,150.0,150.0,cosmetic,True
76,Poisoned Shadows,Ze Goggles,8068.02,141 keys,misc,Level 1-100 Glasses,177,246.07,141.0,141.0,141.0,cosmetic,True
76,Poisoned Shadows,Private Eye,7724.7,135 keys,misc,Level 1-100 Hat,388,235.6,135.0,135.0,135.0,cosmetic,True
76,Poisoned Shadows,Pithy Professional,7667.48,134 keys,misc,Level 1-100 Hat,30915,233.86,134.0,134.0,134.0,cosmetic,True
76,Poisoned Shadows,Hermes,6866.4,120 keys,misc,Level 10 Hat,633,209.43,120.0,120.0,120.0,cosmetic,True
76,Poisoned Shadows,Slick Cut,6866.4,120 keys,misc,Level 1-100 Hair,30187,209.43,120.0,120.0,120.0,cosmetic,True
76,Poisoned Shadows,Western Wear,6866.4,120 keys,misc,Level 1-100 Hat,379,209.43,120.0,120.0,120.0,cosmetic,True
76,Poisoned Shadows,Firewall Helmet,6465.86,101–125 keys,misc,Level 1-100 Helmet,30038,197.21,101.0,125.0,113.0,cosmetic,True
76,Poisoned Shadows,Brain Bucket,6294.2,110 keys,misc,Level 1-100 Hat,434,191.97,110.0,110.0,110.0,cosmetic,True
76,Poisoned Shadows,Brain-Warming Wear,6179.76,91–125 keys,misc,Level 1-100 Hat,30827,188.48,91.0,125.0,108.0,cosmetic,True
76,Poisoned Shadows,Bullet Buzz,5722.0,100 keys,misc,Level 1-100 Hair,30344,174.52,100.0,100.0,100.0,cosmetic,True
76,Poisoned Shadows,Ol' Geezer,5722.0,100 keys,misc,Level 1-100 Hat,399,174.52,100.0,100.0,100.0,cosmetic,True
76,Poisoned Shadows,Stormin' Norman,5292.85,80–105 keys,misc,Level 1-100 Helmet,30112,161.43,80.0,105.0,92.5,cosmetic,True
76,Poisoned Shadows,Pom-Pommed Provocateur,5149.8,80–100 keys,misc,Level 1-100 Mask,30072,157.07,80.0,100.0,90.0,cosmetic,True
76,Poisoned Shadows,Das Maddendoktor,4863.7,85 keys,misc,Level 1-100 Hair,30121,148.34,85.0,85.0,85.0,cosmetic,True
76,Poisoned Shadows,Gridiron Guardian,4863.7,85 keys,misc,Level 1-100 Helmet,30013,148.34,85.0,85.0,85.0,cosmetic,True
76,Poisoned Shadows,Hotrod,4863.7,85 keys,misc,Level 1-100 Mask,148,148.34,85.0,85.0,85.0,cosmetic,True
76,Poisoned Shadows,Baron von Havenaplane,4806.48,84 keys,misc,Level 1-100 Hat,30136,146.6,84.0,84.0,84.0,cosmetic,True
76,Poisoned Shadows,Hound Dog,4577.6,80 keys,misc,Level 1-100 Hair,145,139.62,80.0,80.0,80.0,cosmetic,True
76,Poisoned Shadows,Sergeant's Drill Hat,4405.94,77 keys,misc,Level 1-100 Hat,183,134.38,77.0,77.0,77.0,cosmetic,True
76,Poisoned Shadows,Ye Olde Baker Boy,4119.84,72 keys,misc,Level 1-100 Hat,107,125.66,72.0,72.0,72.0,cosmetic,True
76,Poisoned Shadows,Katyusha,4005.4,70 keys,misc,Level 1-100 Hat,30094,122.16,70.0,70.0,70.0,cosmetic,True
76,Poisoned Shadows,Gentleman's Ushanka,3776.52,66 keys,misc,Level 1-100 Hat,778,115.18,66.0,66.0,66.0,cosmetic,True
76,Poisoned Shadows,Jumper's Jeepcap,3662.08,64 keys,misc,Level 1-100 Hat,417,111.69,64.0,64.0,64.0,cosmetic,True
76,Poisoned Shadows,Hard Counter,3604.86,61–65 keys,misc,Level 1-100 Hat,254,109.95,61.0,65.0,63.0,cosmetic,True
76,Poisoned Shadows,Backbiter's Billycock,3490.42,57–65 keys,misc,Level 1-100 Hat,108,106.46,57.0,65.0,61.0,cosmetic,True
76,Poisoned Shadows,Bombing Run,3032.66,53 keys,misc,Level 1-100 Helmet,249,92.5,53.0,53.0,53.0,cosmetic,True
76,Poisoned Shadows,Professional's Panama,2918.22,45–57 keys,misc,Level 1-100 Hat,109,89.01,45.0,57.0,51.0,cosmetic,True
76,Poisoned Shadows,Bolted Birdcage,2803.78,49 keys,misc,Level 1-100 Hat,30057,85.52,49.0,49.0,49.0,cosmetic,True
76,Poisoned Shadows,Magistrate's Mullet,2803.78,49 keys,misc,Level 1-100 Hair,147,85.52,49.0,49.0,49.0,cosmetic,True
76,Poisoned Shadows,Ol' Snaggletooth,2775.17,47–50 keys,misc,Level 1-100 Hat,229,84.64,47.0,50.0,48.5,cosmetic,True
76,Poisoned Shadows,Prancer's Pride,2746.56,48 keys,misc,Level 1-100 Hat,318,83.77,48.0,48.0,48.0,cosmetic,True
76,Poisoned Shadows,Burning Bandana,2689.34,44–50 keys,misc,Level 1-100 Bandana,30091,82.02,44.0,50.0,47.0,cosmetic,True
76,Poisoned Shadows,Pure Tin Capotain,2689.34,47 keys,misc,Level 1-100 Hat,30021,82.02,47.0,47.0,47.0,cosmetic,True
76,Poisoned Shadows,Titanium Tyrolean,2632.12,46 keys,misc,Level 1-100 Hat,30045,80.28,46.0,46.0,46.0,cosmetic,True
76,Poisoned Shadows,Coupe D'isaster,2346.02,40–42 keys,misc,Level 1-100 Hair,330,71.55,40.0,42.0,41.0,cosmetic,True
76,Poisoned Shadows,Dead Cone,2059.92,30–42 keys,misc,Level 1-100 Hat,435,62.83,30.0,42.0,36.0,cosmetic,True
76,Poisoned Shadows,Letch's LED,2059.92,36 keys,misc,Level 1-100 Hat,30002,62.83,36.0,36.0,36.0,cosmetic,True
76,Poisoned Shadows,Waxy Wayfinder,2002.7,33–37 keys,misc,Level 1-100 Hat,753,61.08,33.0,37.0,35.0,cosmetic,True
79,Darkblaze,Pyromancer's Mask,787919.4,13770 keys,misc,Level 1-100 Mask,316,24031.54,13770.0,13770.0,13770.0,cosmetic,True
79,Darkblaze,Killer Exclusive,632281.0,11050 keys,misc,Level 10 Hat,538,19284.57,11050.0,11050.0,11050.0,cosmetic,True
79,Darkblaze,Team Captain,629420.0,11000 keys,misc,Level 1-100 Hat,378,19197.31,11000.0,11000.0,11000.0,cosmetic,True
79,Darkblaze,Virtual Viewfinder,553603.5,9675 keys,misc,Level 1-100 Headset,30140,16884.91,9675.0,9675.0,9675.0,cosmetic,True
79,Darkblaze,Antlers,549312.0,9600 keys,misc,Level 1-100 Cosmetic Item,993,16754.02,9600.0,9600.0,9600.0,cosmetic,True
79,Darkblaze,Crone's Dome,421711.4,7370 keys,misc,Level 1-100 Hat,920,12862.2,7370.0,7370.0,7370.0,cosmetic,True
79,Darkblaze,Brown Bomber,320432.0,5600 keys,misc,Level 1-100 Hat,671,9773.18,5600.0,5600.0,5600.0,cosmetic,True
79,Darkblaze,Das Hazmattenhatten,320432.0,5600 keys,misc,Level 1-100 Safety Apparatus,30095,9773.18,5600.0,5600.0,5600.0,cosmetic,True
79,Darkblaze,Flipped Trilby,306127.0,5350 keys,misc,Level 1-100 Hat,324,9336.87,5350.0,5350.0,5350.0,cosmetic,True
79,Darkblaze,Brotherhood of Arms,292966.4,5120 keys,misc,Level 1-100 Hat,30066,8935.48,5120.0,5120.0,5120.0,cosmetic,True
79,Darkblaze,Pencil Pusher,280378.0,4900 keys,misc,Level 10 Hair,605,8551.53,4900.0,4900.0,4900.0,cosmetic,True
79,Darkblaze,Hat with No Name,264642.5,4625 keys,misc,Level 10 Hat,631,8071.6,4625.0,4625.0,4625.0,cosmetic,True
79,Darkblaze,Tough Stuff Muffs,258634.4,4520 keys,misc,Level 1-100 Hat,984,7888.35,4520.0,4520.0,4520.0,cosmetic,True
79,Darkblaze,Infernal Impaler,252912.4,4420 keys,misc,Level 13 Headgear,575,7713.83,4420.0,4420.0,4420.0,cosmetic,True
79,Darkblaze,Soldered Sensei,240324.0,4200 keys,misc,Level 1-100 Hat,30004,7329.88,4200.0,4200.0,4200.0,cosmetic,True
79,Darkblaze,Well-Rounded Rifleman,224588.5,3925 keys,misc,Level 1-100 Hat,30067,6849.95,3925.0,3925.0,3925.0,cosmetic,True
79,Darkblaze,A Rather Festive Tree,217436.0,3800 keys,misc,Level 1-100 Hat,341,6631.8,3800.0,3800.0,3800.0,cosmetic,True
79,Darkblaze,Troublemaker's Tossle Cap,213888.36,3738 keys,misc,Level 1-100 Hat,150,6523.59,3738.0,3738.0,3738.0,cosmetic,True
79,Darkblaze,Nunhood,197409.0,3450 keys,misc,Level 1-100 Hat,30311,6020.97,3450.0,3450.0,3450.0,cosmetic,True
79,Darkblaze,Tyrant's Helm,171660.0,3000 keys,misc,Level 1-100 Helmet,99,5235.63,3000.0,3000.0,3000.0,cosmetic,True
